userid,label,ff,inf,type1,type2,type3,times,,,,,,,,,,,
1394692622,0,0.581560283687943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599346388,0,0.878453038674033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199562994,0,11.4210526315789,0.326086956521739,0.686567164179104,0.014925373134328,0.298507462686567,0,0,1,0,0,0,1,1,1,1,0,0
1658247169,0,0.697674418604651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185738361,0,0.648407643312102,1.54489164086687,0.394865525672372,0.159535452322738,0.44559902200489,1,0,0,0,0,0,0,1,1,1,1,1
1329806942,0,0.930875576036866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27762544,0,0.401805869074492,0.280353200883002,0.752491694352159,0.154485049833887,0.093023255813954,1,0,0,1,1,0,0,0,0,0,1,0
250645562,0,1.73584905660377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240362521,0,0.705882352941176,1.03619047619048,0.5,0.204126984126984,0.295873015873016,1,1,1,1,0,0,0,0,1,1,0,1
2892945726,0,11.1481481481482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659545353,0,0.559105431309904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63297174,0,2.53636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300469776,0,2.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2958170567,0,0.798882681564246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728674072,0,0.796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18603088,0,0.918486541391569,1.88002059732235,0.606306587574149,0.218545113955667,0.175148298470184,1,0,0,0,0,1,1,1,0,0,0,1
2973235579,0,2.01167315175097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291477346,0,0.717026378896883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876638474,0,0.667036625971143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56914669,0,8.08163265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14721932,0,1.06100795755968,0.269230769230769,0.657672849915683,0.272344013490725,0.069983136593592,1,1,0,0,0,0,0,1,1,1,1,1
317430721,0,0.840579710144927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296805951,0,0.790267306374229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004254638,0,0.753424657534247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197679939,0,1.07282913165266,0.228805834092981,0.446297803091945,0.212774613506916,0.340927583401139,0,0,0,1,1,1,1,1,1,1,0,0
51381838,0,4.58904109589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294996484,0,0.896440129449838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634353643,0,1.20735382760699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267842723,0,0.973333333333333,2.94571670907549,0.368898623279099,0.512202753441802,0.118898623279099,1,1,1,1,1,0,0,0,0,0,1,0
215179426,0,0.606589147286822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38199599,0,2.02020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184475850,0,1.11713086608165,0.405612244897959,0.244160697601993,0.340703830582373,0.415135471815634,1,0,0,0,0,0,0,0,0,1,1,1
2904858613,0,2.12676056338028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38254693,0,0.448412698412698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91941346,0,0.686805219913001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624666039,0,0.54434250764526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317290118,0,2.46478873239437,0.72192513368984,0.297770700636943,0.517515923566879,0.184713375796178,1,1,1,0,0,0,1,0,0,0,0,1
380003598,0,1.55510204081633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882244610,0,0.246212121212121,8.41610738255034,0.21976401179941,0.647492625368731,0.132743362831858,1,1,1,0,0,0,0,1,1,1,1,1
2903061989,0,3.28358208955224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3008039238,0,0.115066225165563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49007031,0,0.201731601731602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91101811,0,0.527970165157166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051925516,0,2.69156626506024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324242659,0,4.76811594202899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701942407,0,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367917076,0,4.08163265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24104971,0,0.050521770421015,106.280662151994,0.444332998996991,0.177866934135741,0.377800066867269,1,1,0,0,0,0,0,1,1,1,1,1
1093264681,0,0.682051282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469738596,0,0.74910394265233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2996356560,0,2.42528735632184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24801407,0,1.42857142857143,0.087719298245614,0.37012987012987,0.084415584415585,0.545454545454545,0,0,1,1,1,0,0,0,0,0,0,0
27582887,0,1.12376237623762,0.14,0.315059861373661,0.300567107750473,0.384373030875866,0,1,1,1,1,1,0,0,0,0,0,1
22126409,0,5.66935483870968,0.108108108108108,0.115444617784711,0.558502340093604,0.326053042121685,0,0,1,1,0,1,1,1,0,0,0,0
2956033111,0,4.25423728813559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72196532,0,0.969105691056911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554002998,0,7.62857142857143,0.11142061281337,0.532640949554896,0.327151335311573,0.140207715133531,1,1,0,0,0,0,0,0,0,1,0,0
17332562,0,0.764044943820225,0.287308228730823,0.224202626641651,0.061913696060038,0.713883677298311,1,1,1,1,0,0,0,0,0,1,1,1
470394724,0,0.803738317757009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88515231,0,0.304093567251462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75506408,0,1.26315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110857330,0,1.84171322160149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552210417,0,0.305986696230599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2912697002,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405281604,0,0.6331569664903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138359668,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172356485,0,1.17838765008576,0.013369900582791,0.902257964738633,0,0.097742035261367,1,1,0,0,1,1,1,1,0,0,0,0
1124364168,0,0.683116883116883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238665139,0,1.66935483870968,0.688709677419355,0.384138785625775,0.19640644361834,0.419454770755886,1,1,0,0,0,0,0,0,0,1,1,1
1297673149,0,0.724137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67775431,0,4.76140350877193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110087402,0,0.442477876106195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645505073,0,0.36098981077147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256741082,0,2.32561505065123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921565318,0,0.608108108108108,0.438656909169178,0.721204594846321,0.050294939459795,0.228500465693884,1,1,1,1,0,0,0,0,0,0,0,1
30759478,0,0.75796812749004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28687359,0,0.98725615135771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237494153,0,0.851851851851852,0.231411229135053,0.411232449297972,0.532293291731669,0.056474258970359,0,0,1,1,1,1,1,0,0,0,0,0
14905688,0,0.194101508916324,0.531004366812227,0.352741836105977,0.094269870609982,0.552988293284042,0,0,1,1,1,1,1,1,1,1,0,0
885738751,0,0.179546968687542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615237160,0,1.32793522267206,1.4658064516129,0.479876160990712,0.272445820433436,0.247678018575851,0,0,0,0,0,1,1,1,1,1,1,1
5445622,0,0.514285714285714,1.79183673469388,0.228473733291887,0.195212931302456,0.576313335405657,1,1,1,0,0,0,0,0,0,0,1,1
870952818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540207013,0,0.437007874015748,0.109140518417462,0.684407096171802,0.052910052910053,0.262682850918145,1,1,0,0,0,0,0,0,0,1,1,1
206532639,0,0.447204968944099,2.9237012987013,0.192560175054705,0.554860894029384,0.252578930915911,0,0,0,0,0,1,1,1,1,0,0,0
20219315,0,0.57051282051282,0.236782647989155,0.682182490752158,0.085696670776819,0.232120838471023,1,1,1,0,0,0,0,0,1,1,1,1
118386377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273185036,0,0.148854095756751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409935663,0,0.587209302325581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82715141,0,0.703571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227055399,0,0.668091168091168,5.90759075907591,0.468460111317254,0.379715522572665,0.15182436611008,1,1,1,0,0,0,0,0,0,1,0,0
2645323951,0,2.90532544378698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71978714,0,3.38532110091743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662017995,0,0.926829268292683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354206693,0,0.783018867924528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80976396,0,0.516569200779727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424291036,0,0.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36080377,0,1.70186335403727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468066235,0,0.741818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41825429,0,1.00627044711014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319848813,0,0.677631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780399189,0,3.38461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516091870,0,0.051094890510949,0.853658536585366,0.592771084337349,0.024096385542169,0.383132530120482,1,0,0,0,0,0,0,0,0,1,1,1
797282894,0,0.738636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398297815,0,1.13362068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401095177,0,0.623188405797101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415062609,0,2.29285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540542206,0,1.72992700729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715489820,0,0.480645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796614044,0,0.137812723373838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2973161031,0,1.05890804597701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18917949,0,1.0622691292876,0.667096774193548,0.595238095238095,0.287250384024578,0.117511520737327,1,1,0,0,0,0,0,0,1,1,1,1
413588365,0,1.21628189550425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175296033,0,0.702482702482703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446131569,0,0.910973084886128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391792169,0,0.828193832599119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859566270,0,2.66442953020134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678138165,0,0.055937780436734,0.641054402692092,0.552354399008674,0.275402726146221,0.172242874845105,0,1,0,0,0,0,1,1,1,0,0,0
3015346510,0,2.59090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17523808,0,1.4570596797671,1.66417910447761,0.334895345204624,0.46485473289597,0.200249921899406,1,1,0,0,0,0,0,1,1,1,1,1
466825950,0,1.02702702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36174874,0,2.49315068493151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585969946,0,2.26877470355731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662566360,0,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96535088,0,0.753254804711717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46683993,0,1.47592592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2974416979,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545139917,0,1.06934306569343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522559673,0,1.67415730337079,0.618518518518518,0.222222222222222,0.08724279835391,0.690534979423868,0,0,0,0,0,0,0,0,1,1,1,0
15595027,0,0.399845916795069,1.41402116402116,0.234200743494424,0.048636926889715,0.717162329615861,1,1,1,1,1,0,0,0,0,0,1,1
183247631,0,0.066471877282688,1.58286300667009,0.60678704856787,0.207347447073474,0.185865504358655,1,0,0,0,0,0,0,1,1,1,1,1
389423471,0,0.619230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27679500,0,0.891891891891892,0.522058823529412,0.46639231824417,0.229766803840878,0.303840877914952,0,0,0,0,0,1,1,1,1,1,1,1
378396759,0,0.628199074511285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992557464,0,1.30769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377287901,0,0.056166982922201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579805979,0,0.149565217391304,0.201330108827086,0.558595069233367,0.282674772036474,0.158730158730159,1,1,0,0,0,0,0,1,1,1,1,1
19171028,0,0.569183983781044,1.67788057190917,0.372377074851237,0.17350454118384,0.454118383964923,1,1,1,0,0,0,0,0,1,1,1,1
2938828179,0,0.909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15927815,0,1.03085299455535,0.92112676056338,0.661696178937558,0.186393289841566,0.151910531220876,1,1,0,0,0,0,0,1,1,1,1,1
57791793,0,0.798245614035088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48515636,0,1.74418604651163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704248286,0,2.60227272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374935732,0,0.439478584729981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369869099,0,1.03703703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886504237,0,3.17647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87041753,0,0.754518072289157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3080168171,0,5.96551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552229736,0,0.541044776119403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434269508,0,0.716887417218543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192700734,0,0.77962962962963,4.31662870159453,0.710355987055016,0.160194174757282,0.129449838187702,1,1,1,0,0,0,0,0,0,0,0,1
16496132,0,0.280522430437252,17.3166472642608,0.267268201617922,0.063783447417548,0.66894835096453,1,1,1,0,0,0,0,1,0,1,1,1
1023411036,0,0.67283950617284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751950187,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895160985,0,0.77124183006536,1.90355329949239,0.436530547641659,0.346945235834125,0.216524216524216,1,1,1,0,0,0,0,0,0,0,0,1
735779108,0,1.54225352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566576689,0,0.377551020408163,1.69722455845248,0.374370277078086,0.306045340050378,0.319584382871536,1,1,1,0,0,0,0,0,0,0,0,1
33621311,0,0.663254861821904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14969657,0,5.30935251798561,0.188356164383562,0.182215288611544,0.766302652106084,0.051482059282371,0,1,1,0,0,0,1,1,1,1,0,0
840460058,0,2.53571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309461019,0,0.788359788359788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2864310303,0,0.514563106796116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58394645,0,1.12328767123288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310860028,0,1.74838709677419,2.56398104265403,0.352842809364548,0.474916387959866,0.172240802675585,1,1,1,1,0,0,0,0,0,0,0,1
307710043,0,0.848275180389443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689431460,0,1.77931034482759,1.73076923076923,0.388180404354588,0.208398133748056,0.403421461897356,1,1,1,0,0,0,0,1,1,1,1,0
595584728,0,0.702564102564102,0.146640826873385,0.478664192949907,0.207792207792208,0.313543599257885,0,0,0,0,1,1,1,1,1,0,0,0
812919140,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965320657,0,0.298387096774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51746937,0,1.75636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839648852,0,0.913140311804009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26967415,0,1.51776649746193,0.168650793650794,0.888888888888889,0.035273368606702,0.075837742504409,0,1,1,1,0,0,0,0,0,1,1,1
17608721,0,3.36134453781513,0.061277705345502,0.588641596316193,0.070606293169609,0.340752110514198,1,1,1,0,0,0,0,0,1,0,1,1
268315167,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393792392,0,0.963833634719711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621808223,0,1.04029304029304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45550569,0,0.0925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367193466,0,1.39583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54316606,0,2.58152173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928613839,0,0.902834008097166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719992982,0,0.616407982261641,0.083560895685418,0.571651576646894,0.13768342179207,0.290665001561036,1,1,0,0,0,0,0,0,0,0,1,1
27327680,0,0.928571428571429,0.292134831460674,0.296666666666667,0.206666666666667,0.496666666666667,1,1,0,0,0,0,1,1,1,1,1,1
157683018,0,0.8,0.123519458544839,0.426868905742145,0.338389310220296,0.234741784037559,0,0,0,1,1,1,1,1,0,0,0,0
2349578599,0,0.744444444444444,0.536585365853659,0.441810344827586,0.444683908045977,0.113505747126437,0,1,1,1,0,0,0,0,0,0,0,0
12623352,0,1.72881355932203,0.164179104477612,0.553719008264463,0.303719008264463,0.142561983471074,0,0,1,0,0,0,0,0,1,1,1,1
610956863,0,2.22033898305085,2.29024186822352,0.373986275733001,0.19463505926388,0.431378665003119,0,0,0,0,1,0,1,1,1,1,1,0
108924595,0,0.537748344370861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939977158,0,0.350923482849604,0.012269938650307,0.202295997517841,0,0.797704002482159,1,1,0,1,1,1,0,0,0,0,1,1
108197365,0,1.0289775833789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276768643,0,0.906832298136646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3054753656,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430765828,0,2.13492063492063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13126372,0,2.47797716150082,0.429215509467989,0.345482866043614,0.168224299065421,0.486292834890966,0,1,1,1,1,1,1,0,0,0,0,1
484688843,0,0.904139433551198,1.68976215098242,0.305047318611987,0.410094637223975,0.284858044164038,0,0,0,0,0,1,1,1,0,0,0,0
1509307722,0,0.85126582278481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562035970,0,6.8421052631579,0.021558872305141,0.977309562398703,0.019448946515397,0.0032414910859,0,0,0,1,0,0,1,1,0,0,0,0
33894397,0,1.59655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373257760,0,0.985221674876847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571493866,0,3.6289592760181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68375375,0,1.30882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34116023,0,0.267162627864996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460232733,0,0.133881385789783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219437657,0,1.06844106463878,0.037683823529412,0.335285053929122,0.624653312788906,0.040061633281972,1,0,0,0,0,1,1,1,1,1,0,0
2397197478,0,5.53571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727975226,0,0.211111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3005062355,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781321025,0,1.98214285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282727874,0,1.26442307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17671779,0,0.77028258887876,0.678762641284949,0.520917260613573,0.199566160520607,0.27951657886582,0,1,1,1,1,0,0,0,1,0,0,0
26061230,0,0.784353741496598,2.08103294746215,0.350608804246019,0.121136434592569,0.528254761161411,1,1,0,0,0,0,1,1,1,1,1,1
616973273,0,0.335820895522388,3.94602272727273,0.437538844002486,0.415475450590429,0.146985705407085,1,1,1,1,0,0,0,0,0,0,0,0
17949945,0,2.7182320441989,0.372430471584039,0.512550356368144,0.393244499535172,0.094205144096684,1,1,1,1,0,0,0,0,0,1,1,1
496673471,0,0.724233983286908,0.662633451957295,0.488355926312131,0.223149113660063,0.288494960027807,1,1,1,1,0,0,0,0,0,0,0,0
171691600,0,0.285714285714286,0.075525040387722,0.783544303797468,0.095886075949367,0.120569620253165,0,0,0,0,0,1,0,1,1,1,0,0
337287569,0,2.17316017316017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16649872,0,1.21666666666667,0.1209341117598,0.754562617998741,0.103838892385148,0.141598489616111,1,1,0,0,0,0,0,0,1,1,1,1
611635572,0,0.709756097560976,0.783405172413793,0.585858585858586,0.292613636363636,0.121527777777778,1,1,1,1,0,0,0,0,0,0,0,1
41950305,0,0.530872056015277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193181766,0,1.40816326530612,0.260193358554014,0.736532507739938,0.106191950464396,0.157275541795666,0,1,1,0,0,0,0,0,1,1,1,1
2211927324,0,1.21238938053097,0.07681755829904,0.626557799742157,0.22990975504942,0.143532445208423,1,1,1,0,0,0,0,1,1,1,0,1
1191506041,0,0.599364069952305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27292659,0,0.78167115902965,1.39055793991416,0.445790816326531,0.227997448979592,0.326211734693878,1,1,1,0,0,0,0,0,1,1,1,0
270710696,0,0.921971252566735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187658866,0,4.77142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263842646,0,1.01136363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293953135,0,0.720496894409938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17718315,0,1.88185654008439,1.75949367088608,0.225392296718973,0.102710413694722,0.671897289586305,0,0,1,0,0,0,0,1,1,1,1,1
127686814,0,0.787925696594427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42339113,0,0.348297213622291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68079069,0,1.64263322884013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613161077,0,1.08219178082192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95748016,0,0.666110183639399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732654865,0,0.423076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165440415,0,0.561264822134387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900215557,0,1.71951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491673056,0,0.944117647058824,2.87478944413251,0.570833333333333,0.098717948717949,0.330448717948718,1,1,1,0,0,0,0,0,1,1,1,1
1352809994,0,0.750670241286863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40368888,0,0.501431173562321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13971722,0,0.880808080808081,0.797628458498024,0.393223500155424,0.21262045383898,0.394156046005595,1,1,1,0,0,0,0,0,1,1,1,1
115576089,0,0.974619289340101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2909148202,0,2.58010335917313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486172124,0,0.75421686746988,0.540983606557377,0.287013801756587,0.581555834378921,0.131430363864492,1,1,0,0,0,0,0,1,1,1,1,1
276234513,0,0.376460406750325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683489438,0,0.820675105485232,1.98039215686275,0.45029431000654,0.239045127534336,0.310660562459124,0,0,0,0,0,0,0,0,1,1,1,1
119235283,0,0.996703296703297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30966358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134854495,0,1.98979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48008292,0,1.41243745532523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894751762,0,0.581395348837209,0.407484407484407,0.452634880803011,0.417189460476788,0.130175658720201,1,1,1,1,0,0,0,0,0,1,1,1
6296742,0,0.561442564559216,3.05953488372093,0.333436724565757,0.204714640198511,0.461848635235732,1,1,1,0,0,0,0,1,1,1,0,0
153439655,0,1.28571428571429,0.276176024279211,0.416956659285036,0.315090161341348,0.267953179373616,0,1,1,1,0,0,0,0,1,1,0,1
16142914,0,0.464052287581699,0.118275467378863,0.81095297029703,0.099938118811881,0.089108910891089,1,1,0,1,0,1,1,1,1,0,0,0
137666026,0,0.441117764471058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63830658,0,2.58536585365854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275376744,0,0.950757575757576,0.476929711082363,0.721755368814192,0.162464985994398,0.11577964519141,0,0,0,0,0,1,0,0,0,0,1,1
274917389,0,4.88888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346094809,0,1.5859872611465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263565293,0,2.87837837837838,0.097222222222222,0.331797235023041,0.599078341013825,0.069124423963134,1,1,1,1,0,0,0,0,0,0,0,1
466187896,0,0.742677824267782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27746415,0,2.36806722689076,0.965659340659341,0.674698795180723,0.155699721964782,0.169601482854495,1,1,1,0,0,0,0,0,0,0,1,1
